Species ID	Phylum	Class	Order	Family	Genus	Species	Common names (Eng)	Red List criteria version	Year assessed	Justification	Threats
16322	Mollusca	Gastropoda	Stylommatophora	Partulidae	Partula	producta	Polynesian Tree Snail	3.1	2009	After the introduction of the carnivorous snail Euglandina rosea to Tahiti in 1977 populations and species began to disappear rapidly as a result of predation. No live individuals were found in the range valley of this species (Faurahi) during searches in the 1980s and 1990s and during the intensive surveys on the main island of Tahiti Nui 2003â2005.	The extinction of this species is attributed to predation by the introduced carnivorous snail Euglandina rosea.
16324	Mollusca	Gastropoda	Stylommatophora	Partulidae	Partula	protracta	Polynesian Tree Snail	3.1	2009	After the introduction of the carnivorous snail Euglandina rosea in the late 1980s, native partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes.	The extinction of this species is attributed to predation by the introduced carnivorous snail Euglandina rosea.
16327	Mollusca	Gastropoda	Stylommatophora	Partulidae	Partula	remota	Polynesian Tree Snail	3.1	2009	After the introduction of the carnivorous snail Euglandina rosea in the late 1980s, native partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes.	The extinction of this species is attributed to predation by the introduced carnivorous snail Euglandina rosea.
16343	Mollusca	Gastropoda	Stylommatophora	Partulidae	Partula	sagitta	Polynesian Tree Snail	3.1	2009	After the introduction of the carnivorous snail Euglandina rosea in the late 1980s the species of this island began to disappear as a result of predation. No live individual partulids were found in the surveys of 1994 and none have been seen during scientific expeditions to high altitude areas since then (J.-Y. Meyer pers. comm.).	The extinction of this species is attributed to predation by the introduced carnivorous snail Euglandina rosea.
16331	Mollusca	Gastropoda	Stylommatophora	Partulidae	Partula	turgida	Polynesian Tree Snail	3.1	2009	After the introduction of the carnivorous snail Euglandina rosea in the late 1980s, native partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994 and 2000. The last individual in the breeding programme died in 1996.	The extinction of this species is attributed to predation by the introduced carnivorous snail Euglandina rosea.
16349	Mollusca	Gastropoda	Stylommatophora	Partulidae	Partula	umbilicata	Polynesian Tree Snail	3.1	2009	After the introduction of the carnivorous snail Euglandina rosea in the late 1980s the species of this island began to disappear as a result of predation. No live individual partulids were found in the surveys of 1994 and none have been seen during scientific expeditions to high altitude areas since then.	The extinction of this species is attributed to predation by the introduced carnivorous snail Euglandina rosea.
16527	Chordata	Reptilia	Testudines	Pelomedusidae	Pelusios	seychellensis	Seychelles Mud Turtle, Seychelles Black Terrapin, Seychelles Terrapin	3.1	2003	Only three specimens are known, collected in 1895. One individual collected in 1994 was suggested to belong to this species, but this identification is ambiguous. It is possible that hybridization with P. castanoides intergularis may have occurred. The genetic relationships between the type specimens and living P. castanoides intergularis are currently under investigation. Intensive searches for P. seychellensis since 1996 have failed to locate any individuals.	
16570	Chordata	Mammalia	Peramelemorphia	Peramelidae	Perameles	eremiana	Desert Bandicoot	3.1	2016	The Desert Bandicoot is listed as Extinct because the most recent specimen, from Well 33 on the Canning Stock Route, was collected in 1943 (Gordon 2008). Western desert Aboriginal people recalled that it disappeared between 1940 and 1960, with some people reporting that they had eaten it near Lake Mackay as recently as the late 1960s (Burbidge et al. 1988).	"Its population decline was probably due to introduced predators: cats and foxes. Changes to the fire regime have also been blamed for species losses in inland arid areas of Australia â the gradual patchwork burning by aboriginal people was replaced by intensive ""lightening-caused"" wildfires which destroyed habitat diversity. Rabbits also likely had a major impact on its habitat."
196773	Arthropoda	Arachnida	Opiliones	Podoctidae	Peromona	erinacea		3.1	2014		This species would have been threatened by habitat deterioration caused by to the effects of invasive plant species, especially the tree Cinnamomum verum.
22690062	Chordata	Aves	Columbiformes	Columbidae	Pezophaps	solitaria	Rodrigues Solitaire, Rodriguez Solitaire	3.1	2016	This species was endemic to the island of Rodrigues, Mauritius, but was hunted to extinction in the 18th century. It was reported in 1761, but had become Extinct by 1778. Birds were heavily hunted and predated by introduced cats.	Birds were heavily hunted and predated by introduced cats.
22696750	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	perspicillatus	Spectacled Cormorant	3.1	2016		It was a poor flier (Livezey 1992) and was heavily hunted for food by the Aleuts from the 1820's onward.
22694856	Chordata	Aves	Charadriiformes	Alcidae	Pinguinus	impennis	Great Auk	3.1	2016		Details of how it was driven to extinction by hunting for its feathers, meat, fat and oil are well known (Grieve 1885). As birds became more scarce, specimen collecting became the proximate cause of their extinction (Birkhead 1994).
103772527	Chordata	Aves	Passeriformes	Passerellidae	Pipilo	naufragus	Bermuda Towhee	3.1	2016	This newly-described species was endemic to Bermuda, but was likely driven Extinct by invasive predators following human settlement of the island in 1612.	Invasive predators likely drove this species to extinction.
180996	Chordata	Actinopterygii	Siluriformes	Schilbeidae	Platytropius	siamensis	Siamese flat-barbelled catfish	3.1	2011		This species is believed to have gone extinct as a result of damming and canalization of the Chao Phraya River (Harrison and Stiassny 1999), as well as extensive reclamation of wetlands around Bangkok and the known range of the species. In addition, the lower parts of both rivers are very highly polluted.
168180	Mollusca	Gastropoda	Architaenioglossa	Diplommatinidae	Plectostoma	sciaphilum		3.1	2015		Limestone quarrying has removed the habitat of this species, and quarrying continues within the region.
196288	Arthropoda	Arachnida	Araneae	Sparassidae	Pleorotus	braueri		3.1	2014		This species occupied habitats that are deteriorating due to the effects of invasive plants, especially Cinnamomum verum.
29488	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	ainsworthi	Ainsworth's Salamander	3.1	2004		Although the threats are not well known, it seems possible that habitat loss through deforestation might have caused the species' extinction.
22696615	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps	andinus	Colombian Grebe	3.1	2016		It declined as a combined result of wetland drainage, siltation, pesticide pollution, disruption by reed harvesting, hunting and predation by introduced rainbow trout Oncorhynchus mykiss (Fjelds 1993).
22696577	Chordata	Aves	Podicipediformes	Podicipedidae	Podilymbus	gigas	Atitlan Grebe, Giant Grebe, Giant Pied-billed Grebe, Atitlán Grebe	3.1	2016		Initial population declines were a result of competition and predation by large-mouth bass Micropterus salmoides, introduced into the lake in 1960 (LaBastille 1984). However, increasing pressure on breeding sites from local reed-cutting and from tourism development, along with the murder of the government game warden for the national park during the political unrest of 1982 and falling lake levels following the earthquake of 1976, are likely to be the factors which drove the population to extinction (LaBastille 1990). Drowning in gill nets and disturbance by increasing boat traffic have also been suggested as contributory factors (Collar et al. 1994).
17874	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pogonichthys	ciscoides	Clear Lake Splittail	3.1	2013		This species' population declined precipitously in the 1940s, probably due to reduced water flow caused by irrigation methods, and increase in bluegill population (Moyle 1976); and possibly also due to applications of pesticides (Miller et al. 1989).
22732926	Chordata	Aves	Passeriformes	Monarchidae	Pomarea	fluxa	Eiao Monarch	3.1	2016		Introduced predators including feral cats, Polynesian rat Rattus exulans and possibly black rat R. rattus were present on the island at the time of the species's demise, and may have contributed to declines. The introduction of Chestnut-breasted Munia Lonchura castaneothorax coincided with its extinction on the island, implying that an avian disease may have been transmitted to this population (Thibault 1989). Native low-elevation dry forest has drastically decreased due to intense grazing by sheep introduced c.1880 (Holyoak and Thibault 1984, Thibault and Meyer 2001), and this may have been an additional factor.
22732936	Chordata	Aves	Passeriformes	Monarchidae	Pomarea	nukuhivae	Nuku Hiva Monarch	3.1	2016		All the Marquesas Islands have been devastated by intense grazing and fire, and much of the original dry forest has been reduced to grassland, and upland forest to relict forest patches. Introduced species are also likely to have played a role in the species's demise, especially black rat Rattus rattus.
22724444	Chordata	Aves	Passeriformes	Monarchidae	Pomarea	pomarea	Maupiti Monarch	3.1	2016		The Society Islands have lost most of their original vegetation and their avifauna has suffered greatly through competition and predation from introduced species (Todd 1984); these factors are likely to have caused its extinction.
22728902	Chordata	Aves	Passeriformes	Locustellidae	Poodytes	rufescens	Chatham Fernbird, Chatham Island Fernbird, Chatham Islands Fernbird	3.1	2016		It presumably declined to extinction due to habitat loss caused by burning and overgrazing by introduced goats and rabbits, and to predation by cats (Fleming 1939).
22692801	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	albus	White Swamphen, Lord Howe Swamphen, Lord Howe Island Swamphen	3.1	2016	This species was known from Lord Howe Island, Australia, but has not been definitely recorded since 1790 and was Extinct by the time the island was settled in 1834. Hunting was the major cause of its decline.	It was hunted to extinction by whalers and sailors.
22728726	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	caerulescens	Reunion Gallinule, Réunion Gallinule	3.1	2016		It was probably not flightless, but was nevertheless easily hunted, presumably leading to its extinction (Cheke 1987).
22728732	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	kukwiedei	New Caledonia Gallinule	3.1	2016	This species is known from New Caledonia's Grande Terre, but has not been recorded since 1860 and is now Extinct. Hunting and invasive species were the principal drivers of its decline.	Hunting and the depredations of introduced predators are likely to have driven it to extinction.
22728833	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	mantelli	North Island Takahe	3.1	2016		The decline of the species has generally been attributed to the increasing incursion of forest into the alpine grasslands through the Holocene (Mills et al. 1984), although hunting by the Maori probably also played a significant role (Beauchamp and Worthy 1988).
62263064	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	paepae	Marquesan Swamphen	3.1	2016	This newly-recognised gallinule may have survived until as late as 1937, but undoubtedly became Extinct soon after. It likely disappeared as a result of over-hunting and predation by invasive rats and cats.	Little is known, but it was presumably driven to extinction by hunting pressure and predation by invasive species.
62289108	Chordata	Aves	Charadriiformes	Scolopacidae	Prosobonia	cancellata	Christmas Sandpiper	3.1	2016	This newly-recognised Pacific sandpiper became Extinct around the 1850s as a result of predation by invasive mammals.	This species was presumably driven to extinction by introduced predatory mammals, especially cats and rats.
22728772	Chordata	Aves	Charadriiformes	Scolopacidae	Prosobonia	ellisi	Moorea Sandpiper	3.1	2016		It was presumably driven to extinction by introduced rats in the late 18th century (Walters 1994).
22693330	Chordata	Aves	Charadriiformes	Scolopacidae	Prosobonia	leucoptera	Tahiti Sandpiper, Tahiti Sandpiper	3.1	2016		Its extinction was probably caused by introduced rats (Greenway 1967).
18384	Chordata	Actinopterygii	Osmeriformes	Retropinnidae	Prototroctes	oxyrhynchus	New Zealand Grayling	3.1	2014	The New Zealand Grayling (Prototroctes oxyrhynchus) is assessed as Extinct. It was endemic to New Zealand, where it was widely distributed in lowland rivers and streams throughout the North and South Islands. It was abundant at the time of European settlement in the 1860s, but population decline was noted by the late 1870s. The species' disappearance continued rapidly and, by the 1920s the species was known to exist only in some streams in the east Cape, Wairarapa and Otaki districts in the North Island, and on the West Coast of the South Island. Even in these areas, it had undergone significant rapid decline and specimens were rarely encountered. In the early 1930s a specimen, possibly the last, was brought to the British Museum, however, the origin and date of collection were not noted. The New Zealand Grayling was an amphidromous species, which migrated up rivers in large shoals in late summer, spent the autumn and early winter up-stream (perhaps spawning), then disappeared again in early spring, presumably returning to the sea. It was an important fishery species to New Zealand's indigenous Maori and vast numbers were caught using a variety of techniques including net, weir traps and drive fishing. The roe of this species was also consumed. The demise of the New Zealand Grayling was possibly due to a combination of factors including over-exploitation by early settlers, the deterioration of the freshwater habitat through the clearance of forest cover resulting in increased light penetration and raised water temperature and the impact of invasive salmonids. Although it is unlikely that any targeted surveys to look for this species have occurred in the last couple of decades, drift diving (a widely conducted method to survey for trout) in clear lowland rivers (prime Grayling habitat) would be an ideal way to record this species, but there have been no sightings.	The extinction of this species was possibly due to a combination of factors including over-exploitation by early settlers, the deterioration of the freshwater habitat through the clearance of forest cover resulting in increased light penetration and raised water temperature and the impact of invasive salmonids (Baillie and Groombridge 1996, McDowall 2010).
22685156	Chordata	Aves	Psittaciformes	Psittacidae	Psephotellus	pulcherrimus	Paradise Parrot, Beautiful Parakeet	3.1	2016		Its extinction was probably sealed by a reduction of its food supply due to drought and overgrazing (Olsen 2007). Altered fire frequencies and the spread of prickly pears (Joseph 1988), disease, trapping and egg-collecting (Garnett 1992), predation of nests by introduced and native species (Chisholm 1922) and clearance of eucalypts by ringbarking (Kiernan 1993) also contributed. Following major reduction in the species's population size, it appears that inbreeding inhibited the birds' fertility (Jerrard 2008).
184524	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Pseudamnicola	desertorum		3.1	2010		Pollution and disappearance of springs threaten this species.
184612	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Pseudamnicola	singularis		3.1	2010		These are found on rocks where water seeps out of desert into oases. As soon as they start pumping water from the ground, the springs stop and the snails disappear.
75927882	Chordata	Mammalia	Rodentia	Muridae	Pseudomys	auritus	Long-eared Mouse	3.1	2016		Extinction likely due to a combination of predation by feral cats, land clearance and overgrazing by livestock.
18564	Chordata	Mammalia	Rodentia	Muridae	Pseudomys	glaucus	Blue-grey Mouse, Blue-gray Mouse	3.1	2016		Extinction is considered to have been due to habitat clearance and predation by feral cats. Predation by red foxes may have contributed.
136000	Chordata	Amphibia	Anura	Rhacophoridae	Pseudophilautus	maia		3.1	2008		Clearance of the cloud forest adjacent to Frotoft Estate in 1978 might have lead to the extinction of this species (Meegaskumbura et al., 2007). The clearance of this forest resulted in the extinction of Albizia lankaensis (Mimosaceae), a tree species formerly endemic to this site (Kostermans 1980).
40747	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pseudophoxinus	handlirschi	Egirdir Minnow	3.1	2014		The introduction of Pikeperch (Sander lucioperca) is believed to be the reason for the extirpation of the species.
22728696	Chordata	Aves	Psittaciformes	Psittacidae	Psittacara	labati	Guadeloupe Parakeet	3.1	2016		Hunting is likely to have led to its extinction.
22685465	Chordata	Aves	Psittaciformes	Psittacidae	Psittacula	exsul	Rodrigues Parakeet	3.1	2016	This species was endemic to the island of Rodrigues, Mauritius, but it has not been recorded since 1875 and is now Extinct. It is thought that hunting and habitat loss were major contributors to its decline, and that the final blow may have been dealt by vicious storms in 1876.	The species's extinction was presumably caused by a combination of habitat loss and hunting (Cheke 1987).
22685437	Chordata	Aves	Psittaciformes	Psittacidae	Psittacula	wardi	Seychelles Parakeet, Seychelles Parrot	3.1	2016		Clearance of forest for coconut plantations and shooting and trapping (in particular, to protect maize crops) were the main causes of the species's demise (Forshaw and Cooper 1989).
22728800	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	rupinarum	Large St Helena Petrel, St Helena Gadfly Petrel	3.1	2016	This species was endemic to the island of St Helena, but is thought to have been hunted to extinction shortly after the island's discovery in 1502.	It presumably became extinct due to predation by people and introduced comensal species.
18761	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	subniger	Lesser Mascarene Flying-fox, Dark Flying Fox	3.1	2008		Both deforestation and local hunting are thought to have contributed to the extinction of this species. It was thought to have lived in hollow trees.
18763	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	tokudae	Guam Flying Fox, Guam Fruit Bat	3.1	2008		It was hunted locally as a food source, and this is thought to have been the main factor leading to the demise of the species. The introduction of the predatory Brown Tree Snake (Boiga irregularis) to Guam possibly contributed to the extinction of this species.
22691495	Chordata	Aves	Columbiformes	Columbidae	Ptilinopus	mercierii	Red-moustached Fruit-dove, Moustached Fruit Dove, Red-moustached Fruit-Dove	3.1	2016	This species was found in the Marquesas, French Polynesia, but it is now Extinct due to the action of introduced predators. The last record was of the subspecies tristrami on Hiva Oa, in 1922.	Its extinction has been attributed to predation by the introduced Great Horned Owl Bubo virginianus (Holyoak and Thibault 1984), as well as by introduced rats and cats (Collar et al. 1994).
44504	Chordata	Actinopterygii	Perciformes	Cichlidae	Ptychochromis	onilahy		3.1	2016		The main impacts thought to have caused the decline of this species are deforestation leading to loss of habitat through increased sedimentation, competition from introduced tilapias and overfishing.
103682916	Chordata	Aves	Passeriformes	Tyrannidae	Pyrocephalus	dubius	Least Vermilion Flycatcher	3.1	2016		It seems likely that either the introduction of rats, the arrival of avian pox or potentially the bot fly Philornis downsi, or some combination of all of these and potentially additional introductions caused the decline and extinction of the species.
22724314	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	palustris	Slender-billed Grackle	3.1	2016	This species was known from the Rio Lerma area, Mexico, but it has not been recorded since 1910 and is now Extinct. The draining of its wetland habitat is likely to have been the cause.	Its extinction was due to the draining of its habitat.
22690059	Chordata	Aves	Columbiformes	Columbidae	Raphus	cucullatus	Dodo	3.1	2016	This species was found in Mauritius, but is now Extinct as a result of hunting by settlers and nest predation by introduced pigs. Birds thought to represent the last individuals were killed on the offshore islet Ile d'Ambre in 1662. Due to its tameness and large size it was very heavily hunted for food by sailors (Hachisuka 1953).	
19344	Chordata	Mammalia	Rodentia	Muridae	Rattus	macleari	Maclear's Rat	3.1	2016		"This species was still abundant in 1897-1898 while Andrews was on Christmas Island (Andrews 1900). By the time he returned to the island in 1908, he was confident that it and the other native rat species, Rattus nativitatis, were extinct (Andrews 1909). Andrews (1909) speculated that introduced Black Rats Rattus rattus had brought an epidemic disease to the island that wiped out both native rats. Nearly 100 years later, the mystery was finally solved by Wyatt et al. (2008), who used ancient DNA methods on samples from museum specimens of these rodents collected during the extinction window (AD 1888â1908), and showed that endemic rats collected prior to the introduction of Black Rats were devoid of evidence of a pathogenic trypanosome (carried by fleas hosted on recently-introduced Black Rats). To Andrews, the disappearance of such an abundant animal in such a short time had to be due to disease because R. rattus was not present over the entire island. It was unreasonable therefore to assume that the native species had been out-competed by R. rattus all over the island (Andrews 1909). Two predators had been introduced to the island by 1908, cat and dog, but these were far too few to rid the island of the rats (Andrews 1900, 1909). Although Christmas Island had an increasing human settlement at Flying Fish Cove, roads now crossed the island, and there was active phosphate mining, there was still a lot of native forest and even collectively these human disturbances were unlikely to have caused significant declines in the populations of Maclear's Rat (Andrews 1909). Andrews (1909) also relates anecdotal information that a medical officer on the island, Dr. McDougal, recalled frequently seeing ""individuals of the native species of rats crawling about the paths in the daytime, apparently in a dying condition"" in 1902-1904. Pickering and Norris (1996) report on documents concerning Maclear's Rat that were uncovered at Oxford University, and specimens from the Zoological Collections, University Museum, Oxford University and the University Museum of Zoology, Cambridge. The documents include notes for a lecture by K. R. Hanitsch who visited Christmas Island for five weeks in 1904 and was unable to locate either species of native rat. Dr. Durham, a pathologist, visited the island from November 1901 to March 1902 and reported in expedition reports that he was told that R. rattus had been introduced to the island in 1899 by the S.S. Hindustan. Durham also collected 19 rat specimens. Pickering and Norris (1996) note that some of these specimens were of R. macleari, R. rattus, and some of varying degrees of hybrid between R. macleari and R. rattus. Hybridisation between the two species, with the implication that R. macleari was genetically swamped by R. rattus, was put forward as a contributing factor in the demise of R. macleari (Pickering and Norris 1996). However, hybridisation between the two species is unlikely given the phylogenetic distance between them, and apparently re-examination of specimens confirms that each belongs to one or the other species (Musser and Carleton 2005; Aplin 2008). This is further supported by the molecular studies of Wyatt et al. (2008).Because Durham collected specimens, some of which were R. macleari, in late 1901 and 1902, R. macleari must have become extinct after 1901. McDougal was the last person to recall seeing native rats alive, albeit in the act of dying (Andrews 1909). These rats were probably R. macleari because R. nativitatis was the rarer of the two, as evidenced by the fact that Durham was unable to collect any specimens of R. nativitatis in 1901-1902. Andrews (1909) writes that McDougal's recollections are from 5-6 years before, but it is unclear whether he meant 5-6 years prior to his 1909 publication (putting the date at 1903-1904), or if it was 5-6 years prior to 1908 when Andrews was on Christmas Island (putting the date as 1902-1903 as Pickering and Norris (1996) interpret the anecdote). Because Hanitsch was unable to locate the species in 1904, it is likely that the species already had become extinct.Green (2014) further defined the date of introduction of black rats (and hence trypanosomes) (September 1900) and the extinction of R. macleari (between April 1904 and October 1904)."
19351	Chordata	Mammalia	Rodentia	Muridae	Rattus	nativitatis	Bulldog Rat, Christmas Island Burrowing Rat	3.1	2016		"This species was last recorded by Andrews from his 10 month stay on Christmas Island 1897-1898 (Andrews 1900). At that time, it already appeared to be in decline. Although the species was known from the settlement at Flying Fish Cove, Andrews never encountered them there and believed they were mainly confined to higher ground (Andrews 1900, 1909). In the hills, he described them as ""very numerous in places"", but less common than R. macleari (Andrews 1900). Andrews (1900) states that ""it is difficult to avoid the belief that the former species [R. nativitatis] is being supplanted by the latter [R. macleari] in spite of the abundance of food.""By the time Andrews revisited the island in 1908, he was confident in pronouncing the species to be extinct (Andrews 1909). In 1904, Hanitsch visited the island hoping to collect specimens of the native rats, but was unable to locate either species (Pickering and Norris 1996; see account for R. macleari for further details). Durham visited the island in November of 1901 to March 1902 and collected R. macleari and R. rattus, but was unable to obtain R. nativitatis, despite offering a reward to the local inhabitants (Pickering and Norris 1996; see account for R. macleari for further details). Pickering and Norris (1996) note that Durham did not go far from Flying Fish Cove during his stay, thus he could well have missed R. nativitatis. However, Hanitsch's failure to obtain R. nativitatis in 1904 likely means that the species was extinct by this time. Andrews (1909) relates anecdotal information that a medical officer on the island, Dr. McDougal, recalled frequently seeing ""individuals of the native species of rats crawling about the paths in the daytime, apparently in a dying condition"" in 1902-1904, and these may have included R. nativitatis, but were likely to be R. macleari (see account for R. macleari for further details). The demise of the Bulldog Rat was certainly rapid, going from locally common to extinct in less than eight years. It is thought to have been the result of an epidemic disease brought to the island by introduced Black Rats R. rattus (Andrews 1909; Aplin 2008). Black Rats are thought to have been introduced to the island by the S.S. Hindustan in 1899 (Pickering and Norris 1996) - subsequently determined to be September 1900 by Green (2014). This hypothesis is supported by the study of Wyatt et al. (2008), who used ancient DNA methods on samples from museum specimens of these rodents collected during the extinction window (AD 1888â1908), and showed that endemic rats collected prior to the introduction of Black Rats were devoid of evidence of a pathogenic trypanosome (carried by fleas hosted on recently-introduced Black Rats)."
168122	Mollusca	Gastropoda	Stylommatophora	Cerastidae	Rhachistia	aldabrae	Aldabra Banded Snail	3.1	2009	This snail was locally abundant in the 1970s and, a rapid decline and difficulty finding individuals starting in the 1980s notwithstanding, was still represented by shells in 2000. However, despite extensive and repeated searches in all previously recorded and potentially inhabitable areas, no evidence of its continued survival has been found since then. The last live individual was seen in 1997. Rangers have been looking out for the species since 2006. It has been concluded that this species is extinct as a result of climate change (Gerlach 2007). Increasing frequency of dry years is believed to have led to neonatal mortality and complete recruitment failure, causing population senescence and extinction shortly after 1997.	This species was restricted to Aldabra atoll (area of occupancy estimated to be 150 km2), all of which is less than 8 m above sea level and mostly 1-2 m above sea level. Sea level rise was therefore a major threat throughout its range. A small number of rat-eaten shells have been found, indicating that low levels of rat predation were a minor threat. In the 1970s, the species was common and widespread, but declined rapidly thereafter. Only isolated individuals were found in the 1980s and the last one in 1997. An increase in the frequency of relatively dry years has been linked to this species' decline: it is thought that prolonged dry conditions led to mortality of juveniles and recruitment failure, ultimately causing population senescence and extinction.
19475	Chordata	Amphibia	Anura	Myobatrachidae	Rheobatrachus	silus	Southern Gastric Brooding Frog, Southern Platypus Frog	3.1	2004		The reason(s) for the disappearance of this species remains unknown (Tyler and Davies 1985b). Populations were present in logged catchments between 1972 and 1979. Although the species persisted in the streams during these activities, the effects of timber harvesting on this aquatic species were never investigated. Its habitat is currently threatened by feral pigs, invasion of weeds (especially mistflower Ageratina riparia), and altered flow and water quality due to upstream disturbances (Hines, Mahony and McDonald 1999). However, from what is known from similar declines and disappearances elsewhere in the world, the disease chytridiomycosis must be suspected.
19476	Chordata	Amphibia	Anura	Myobatrachidae	Rheobatrachus	vitellinus	Eungella Gastric-brooding Frog, Northern Gastric Brooding Frog	3.1	2004		The cause(s) of the population decline remain unknown. McDonald (1990) found no obvious evidence that seasonal rarity, over-collecting, predation, drought, floods, habitat destruction, disease, heavy parasite loads or stress due to handling for data collection were responsible for the population declines. Threats to the Eungella National Park include fires that might sweep up the slopes of the mountain during harvesting of the sugar cane in the fields below (Winter and McDonald 1986). Successive fires extend deeper into the rainforest leaving grassy ridges that are devoid of trees (Winter and McDonald 1986). The rainforest is extremely narrow in places and continual fire might eventually erode away entire sections of the forest or fragment the forest (Winter and McDonald 1986). Weeds that encroach on the edges of the forest pose a similar threat (Winter and McDonald 1986). It was thought that it might have been possible that the decline that was observed in 1984-1985 was a natural population fluctuation and that residual individuals had retreated to hidden refuges (Winter and McDonald 1986; McDonald 1990). The extent of such population fluctuations is unknown, but there is evidence of large swings in numbers of other Australian frogs (McDonald 1990). However, despite continued efforts to locate the species, it has not been recorded within Eungella National Park or any other locations since March 1985 (Ingram and McDonald 1993; Richards, McDonald and Alford 1993; Hero et al. 1998, 2002; McDonald and Alford 1999). Eungella National Park is subject to weed invasion on the edges of the reserve (Winter and McDonald 1986). From what is known from similar declines and disappearance elsewhere in the world, chytridiomycosis (present in at least some rainforest streams at Eungella) must be suspected and a major causes of the extinction of this species.
22720745	Chordata	Aves	Passeriformes	Fringillidae	Rhodacanthis	flaviceps	Lesser Koa-Finch	3.1	2016	This species is known from the Hawaii's Big Island, USA, but has been driven Extinct by the logging of its forest habitat. It was last recorded in 1891 and collectors visiting in 1893 failed to find it.	The cause of its extinction is unknown (Greenway 1967), but habitat destruction and the spread of avian malaria are likely to have been responsible.
22720749	Chordata	Aves	Passeriformes	Fringillidae	Rhodacanthis	palmeri	Greater Koa-Finch	3.1	2016	This species was known from Hawaii's Big Island, USA, but it is now Extinct due to logging of its forest habitat. It was last recorded in 1896, and collectors visiting in 1906 failed to find it.	Though the causes of its extinction are not known, habitat destruction and the introduction of avian malaria are likely to have been responsible.
19724	Arthropoda	Insecta	Coleoptera	Curculionidae	Rhyncogonus	bryani		3.1	2014		This species is now extinct as a result of habitat destruction due to grazing by introduced rabbits.
4288	Chordata	Mammalia	Cetartiodactyla	Cervidae	Rucervus	schomburgki	Schomburgk's Deer	3.1	2015		Commercial production of rice for export began in the late nineteenth century in Thailandâs central plains, leading to the loss of nearly all the grassland and swamp areas that this deer depended on, and greatly fragmented what remained. Intensive hunting pressure at the turn of the 19thâ20th century restricted the species further and it disappeared in the 1930s. Schomburgkâs Deer was prominent in the antlers sought by the Chinese medicine trade (Harper 1945). During the wet season, animals marooned on higher ground were hunted readily with spears from boats (Harper 1945), no doubt hastening the species' decline.
61190	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	pallaryi		3.1	2006		Introduction of common carp.
135539	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salvelinus	profundus		3.1	2008		Eutrophication which peaked in 1979. Natural reproduction in Salvelinus species is said to have almost stopped during the period of high eutrophication as the eggs could no longer develop in the low-oxygen substrates.
168200	Mollusca	Gastropoda	Stylommatophora	Partulidae	Samoana	inflata	Polynesian Tree Snail	3.1	2009	The carnivorous snail Euglandina rosea was found to have been introduced to Hiva Oa before the surveys in 1995, though not to Tahuata. This species was not found on either island - live or shells - during those surveys, nor on subsequent surveys on Hiva Oa.	The extinction of this species is attributed to predation by the introduced carnivorous snail Euglandina rosea.
22689496	Chordata	Aves	Strigiformes	Strigidae	Sceloglaux	albifacies	Laughing Owl	3.1	2016		Causes of the species's extinction are obscure, possibly habitat modification through grazing or burning, or predation by introduced mammals (Williams and Harrison 1972).
196768	Arthropoda	Arachnida	Opiliones	Podoctidae	Sitalcicus	gardineri		3.1	2014		The apparent decline of the species since 1908 can be attributed to the extensive habitat degradation on Mahe during the 20th century.
20322	Chordata	Mammalia	Eulipotyphla	Solenodontidae	Solenodon	marcanoi	Marcano's Solenodon	3.1	2008		Introduced rats are the most probable reason for the extinction of this species. Fossil deposits of this species have been found with rat fossils. Deforestation, increased human activity, predation by introduced cats and dogs have also been implicated as possible causes of the extinction of this species.
201488	Arthropoda	Diplopoda	Spirobolida	Spiroboleliidae	Spirobolellus	praslinus		3.1	2014		This species was likely threatened by invasive plant species causing habitat deterioration.
177724	Mollusca	Gastropoda	Hygrophila	Lymnaeidae	Stagnicola	pilsbryi	Fish Springs Marshsnail	3.1	2012		This species is considered to be extinct due to slash and burn activities in the 1970s and spring diversion and drainage (Clarke 1991). This species was only known from one spring and is unlikely to be found in any others.
